asset_id,cse_id,asset_type,criticality,business_function,environment,monitoring_status
AST-CSE-004-066,CSE-004,Core Banking Switch,MEDIUM,Payment Processing Engine,Staging,ACTIVE
AST-CSE-004-067,CSE-004,NextGen Firewall,MEDIUM,Perimeter Defense,Staging,ACTIVE
AST-CSE-004-068,CSE-004,Core Banking Switch,MEDIUM,Payment Processing Engine,Staging,ACTIVE
AST-CSE-004-069,CSE-004,Web Application Server,LOW,Customer Portal,Production,ACTIVE
AST-CSE-004-070,CSE-004,SIEM Collector Node,LOW,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-004-071,CSE-004,Web Application Server,LOW,Customer Portal,Production,ACTIVE
AST-CSE-004-072,CSE-004,SCADA RTU / PLC,LOW,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-004-073,CSE-004,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,DR,ACTIVE
AST-CSE-004-074,CSE-004,NextGen Firewall,MEDIUM,Perimeter Defense,Staging,ACTIVE
AST-CSE-004-075,CSE-004,SIEM Collector Node,LOW,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-004-076,CSE-004,Relational Database Server,LOW,Transactional Database,Production,ACTIVE
AST-CSE-004-077,CSE-004,SCADA RTU / PLC,LOW,Industrial Control Gateway,Production,ACTIVE
AST-CSE-004-078,CSE-004,SIEM Collector Node,MEDIUM,Telemetry Aggregation,DR,ACTIVE
AST-CSE-004-079,CSE-004,Core Banking Switch,MEDIUM,Payment Processing Engine,DR,ACTIVE
AST-CSE-004-080,CSE-004,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Production,ACTIVE
AST-CSE-004-081,CSE-004,Relational Database Server,MEDIUM,Transactional Database,DR,ACTIVE
AST-CSE-004-082,CSE-004,NextGen Firewall,LOW,Perimeter Defense,DR,ACTIVE
AST-CSE-004-083,CSE-004,Domain Controller (AD),LOW,Identity and Access Management,DR,ACTIVE
AST-CSE-004-084,CSE-004,Core Banking Switch,LOW,Payment Processing Engine,Production,ACTIVE
AST-CSE-004-085,CSE-004,Domain Controller (AD),MEDIUM,Identity and Access Management,Production,ACTIVE
AST-CSE-004-086,CSE-004,Core Banking Switch,MEDIUM,Payment Processing Engine,Staging,ACTIVE
AST-CSE-004-087,CSE-004,OT Engineering Workstation,LOW,Substation Automation,Staging,ACTIVE
AST-CSE-004-088,CSE-004,OT Engineering Workstation,LOW,Substation Automation,Production,ACTIVE
AST-CSE-004-089,CSE-004,Relational Database Server,LOW,Transactional Database,DR,ACTIVE
AST-CSE-004-090,CSE-004,SIEM Collector Node,LOW,Telemetry Aggregation,DR,ACTIVE
AST-CSE-004-091,CSE-004,Relational Database Server,LOW,Transactional Database,DR,ACTIVE
AST-CSE-004-092,CSE-004,SIEM Collector Node,LOW,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-004-093,CSE-004,SIEM Collector Node,MEDIUM,Telemetry Aggregation,Production,ACTIVE
AST-CSE-004-094,CSE-004,Relational Database Server,MEDIUM,Transactional Database,Staging,ACTIVE
AST-CSE-005-001,CSE-005,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-005-002,CSE-005,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-005-003,CSE-005,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-005-004,CSE-005,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-005-005,CSE-005,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-005-006,CSE-005,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-005-007,CSE-005,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-005-008,CSE-005,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-005-009,CSE-005,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-005-010,CSE-005,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-005-011,CSE-005,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-005-012,CSE-005,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-005-013,CSE-005,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-005-014,CSE-005,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-005-015,CSE-005,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-005-016,CSE-005,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-005-017,CSE-005,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-005-018,CSE-005,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-005-019,CSE-005,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-005-020,CSE-005,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-005-021,CSE-005,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-005-022,CSE-005,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-005-023,CSE-005,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-005-024,CSE-005,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-005-025,CSE-005,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-005-026,CSE-005,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-005-027,CSE-005,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-005-028,CSE-005,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-005-029,CSE-005,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-005-030,CSE-005,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-005-031,CSE-005,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-005-032,CSE-005,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-005-033,CSE-005,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-005-034,CSE-005,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-005-035,CSE-005,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-005-036,CSE-005,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-005-037,CSE-005,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-005-038,CSE-005,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-005-039,CSE-005,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-005-040,CSE-005,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-005-041,CSE-005,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-005-042,CSE-005,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-005-043,CSE-005,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-005-044,CSE-005,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-005-045,CSE-005,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-005-046,CSE-005,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-005-047,CSE-005,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-005-048,CSE-005,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-005-049,CSE-005,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-005-050,CSE-005,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-005-051,CSE-005,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-005-052,CSE-005,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-005-053,CSE-005,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-005-054,CSE-005,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-005-055,CSE-005,OT Engineering Workstation,MEDIUM,Substation Automation,Staging,ACTIVE
AST-CSE-005-056,CSE-005,SCADA RTU / PLC,LOW,Industrial Control Gateway,DR,ACTIVE
AST-CSE-005-057,CSE-005,NextGen Firewall,LOW,Perimeter Defense,Staging,ACTIVE
AST-CSE-005-058,CSE-005,Relational Database Server,LOW,Transactional Database,DR,ACTIVE
AST-CSE-005-059,CSE-005,SIEM Collector Node,MEDIUM,Telemetry Aggregation,Production,ACTIVE
AST-CSE-005-060,CSE-005,NextGen Firewall,MEDIUM,Perimeter Defense,Staging,ACTIVE
AST-CSE-005-061,CSE-005,Core Banking Switch,MEDIUM,Payment Processing Engine,DR,ACTIVE
AST-CSE-005-062,CSE-005,Web Application Server,LOW,Customer Portal,Staging,ACTIVE
AST-CSE-005-063,CSE-005,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-005-064,CSE-005,SIEM Collector Node,LOW,Telemetry Aggregation,Production,ACTIVE
AST-CSE-005-065,CSE-005,Web Application Server,LOW,Customer Portal,Staging,ACTIVE
AST-CSE-005-066,CSE-005,Web Application Server,MEDIUM,Customer Portal,Staging,ACTIVE
AST-CSE-005-067,CSE-005,SCADA RTU / PLC,LOW,Industrial Control Gateway,DR,ACTIVE
AST-CSE-005-068,CSE-005,Relational Database Server,MEDIUM,Transactional Database,Staging,ACTIVE
AST-CSE-005-069,CSE-005,Web Application Server,MEDIUM,Customer Portal,Staging,ACTIVE
AST-CSE-005-070,CSE-005,Web Application Server,LOW,Customer Portal,Staging,ACTIVE
AST-CSE-005-071,CSE-005,Relational Database Server,LOW,Transactional Database,DR,ACTIVE
AST-CSE-005-072,CSE-005,OT Engineering Workstation,MEDIUM,Substation Automation,DR,ACTIVE
AST-CSE-005-073,CSE-005,Domain Controller (AD),MEDIUM,Identity and Access Management,Staging,ACTIVE
AST-CSE-005-074,CSE-005,Core Banking Switch,LOW,Payment Processing Engine,Staging,ACTIVE
AST-CSE-005-075,CSE-005,Domain Controller (AD),LOW,Identity and Access Management,DR,ACTIVE
AST-CSE-005-076,CSE-005,SCADA RTU / PLC,LOW,Industrial Control Gateway,Production,ACTIVE
AST-CSE-005-077,CSE-005,OT Engineering Workstation,LOW,Substation Automation,Staging,ACTIVE
AST-CSE-005-078,CSE-005,Web Application Server,MEDIUM,Customer Portal,DR,ACTIVE
AST-CSE-005-079,CSE-005,Core Banking Switch,LOW,Payment Processing Engine,Production,ACTIVE
AST-CSE-005-080,CSE-005,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,DR,ACTIVE
AST-CSE-005-081,CSE-005,Domain Controller (AD),MEDIUM,Identity and Access Management,Staging,ACTIVE
AST-CSE-005-082,CSE-005,Web Application Server,LOW,Customer Portal,Staging,ACTIVE
AST-CSE-005-083,CSE-005,Domain Controller (AD),LOW,Identity and Access Management,Staging,ACTIVE
AST-CSE-005-084,CSE-005,Domain Controller (AD),LOW,Identity and Access Management,Production,ACTIVE
AST-CSE-006-001,CSE-006,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-006-002,CSE-006,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-006-003,CSE-006,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-006-004,CSE-006,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-006-005,CSE-006,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-006-006,CSE-006,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-006-007,CSE-006,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-006-008,CSE-006,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-006-009,CSE-006,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-006-010,CSE-006,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-006-011,CSE-006,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-006-012,CSE-006,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-006-013,CSE-006,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-006-014,CSE-006,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-006-015,CSE-006,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-006-016,CSE-006,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-006-017,CSE-006,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-006-018,CSE-006,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-006-019,CSE-006,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-006-020,CSE-006,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-006-021,CSE-006,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-006-022,CSE-006,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-006-023,CSE-006,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-006-024,CSE-006,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-006-025,CSE-006,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-006-026,CSE-006,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-006-027,CSE-006,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-006-028,CSE-006,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-006-029,CSE-006,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-006-030,CSE-006,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-006-031,CSE-006,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-006-032,CSE-006,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-006-033,CSE-006,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-006-034,CSE-006,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-006-035,CSE-006,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-006-036,CSE-006,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-006-037,CSE-006,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-006-038,CSE-006,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-006-039,CSE-006,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-006-040,CSE-006,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-006-041,CSE-006,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-006-042,CSE-006,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-006-043,CSE-006,Core Banking Switch,LOW,Payment Processing Engine,Staging,ACTIVE
AST-CSE-006-044,CSE-006,OT Engineering Workstation,MEDIUM,Substation Automation,DR,ACTIVE
AST-CSE-006-045,CSE-006,Domain Controller (AD),MEDIUM,Identity and Access Management,Production,ACTIVE
AST-CSE-006-046,CSE-006,Domain Controller (AD),LOW,Identity and Access Management,Production,ACTIVE
AST-CSE-006-047,CSE-006,OT Engineering Workstation,LOW,Substation Automation,DR,ACTIVE
AST-CSE-006-048,CSE-006,SIEM Collector Node,LOW,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-006-049,CSE-006,Domain Controller (AD),MEDIUM,Identity and Access Management,DR,ACTIVE
AST-CSE-006-050,CSE-006,Domain Controller (AD),LOW,Identity and Access Management,Staging,ACTIVE
AST-CSE-006-051,CSE-006,SIEM Collector Node,MEDIUM,Telemetry Aggregation,Production,ACTIVE
AST-CSE-006-052,CSE-006,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Production,ACTIVE
AST-CSE-006-053,CSE-006,NextGen Firewall,MEDIUM,Perimeter Defense,DR,ACTIVE
AST-CSE-006-054,CSE-006,Relational Database Server,LOW,Transactional Database,Production,ACTIVE
AST-CSE-006-055,CSE-006,Core Banking Switch,MEDIUM,Payment Processing Engine,Staging,ACTIVE
AST-CSE-006-056,CSE-006,SCADA RTU / PLC,LOW,Industrial Control Gateway,DR,ACTIVE
AST-CSE-006-057,CSE-006,Domain Controller (AD),MEDIUM,Identity and Access Management,Staging,ACTIVE
AST-CSE-006-058,CSE-006,Relational Database Server,LOW,Transactional Database,Production,ACTIVE
AST-CSE-006-059,CSE-006,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-006-060,CSE-006,Core Banking Switch,MEDIUM,Payment Processing Engine,Production,ACTIVE
AST-CSE-006-061,CSE-006,Web Application Server,MEDIUM,Customer Portal,Staging,ACTIVE
AST-CSE-006-062,CSE-006,Relational Database Server,LOW,Transactional Database,Production,ACTIVE
AST-CSE-006-063,CSE-006,Core Banking Switch,LOW,Payment Processing Engine,Production,ACTIVE
AST-CSE-006-064,CSE-006,OT Engineering Workstation,MEDIUM,Substation Automation,Production,ACTIVE
AST-CSE-006-065,CSE-006,Web Application Server,LOW,Customer Portal,Staging,ACTIVE
AST-CSE-006-066,CSE-006,SIEM Collector Node,MEDIUM,Telemetry Aggregation,DR,ACTIVE
AST-CSE-007-001,CSE-007,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-007-002,CSE-007,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-007-003,CSE-007,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-007-004,CSE-007,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-007-005,CSE-007,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-007-006,CSE-007,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-007-007,CSE-007,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-007-008,CSE-007,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-007-009,CSE-007,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-007-010,CSE-007,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-007-011,CSE-007,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-007-012,CSE-007,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-007-013,CSE-007,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-007-014,CSE-007,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-007-015,CSE-007,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-007-016,CSE-007,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-007-017,CSE-007,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-007-018,CSE-007,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-007-019,CSE-007,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-007-020,CSE-007,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-007-021,CSE-007,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-007-022,CSE-007,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-007-023,CSE-007,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-007-024,CSE-007,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-007-025,CSE-007,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-007-026,CSE-007,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-007-027,CSE-007,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-007-028,CSE-007,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-007-029,CSE-007,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-007-030,CSE-007,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-007-031,CSE-007,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-007-032,CSE-007,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-007-033,CSE-007,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-007-034,CSE-007,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-007-035,CSE-007,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-007-036,CSE-007,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-007-037,CSE-007,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-007-038,CSE-007,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-007-039,CSE-007,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-007-040,CSE-007,SCADA RTU / PLC,LOW,Industrial Control Gateway,DR,ACTIVE
